Date;AAPL;AMZN;BA;BAC;BRK-B;CSCO;CVX;FB;GOOG;HD;INTC;JNJ;JPM;MA;MRK;MSFT;PFE;PG;T;UNH;V;VZ;WFC;WMT;XOM;RUI
11/02/2016;93.699997;503.820007;108.440002;11.160000;125.089996;24.680000;82.989998;101.910004;683.109985;113.269997;28.219999;101.699997;53.070000;82.110001;48.849998;49.689999;29.129999;79.900002;36.209999;110.620003;68.470001;49.389999;45.160000;65.320000;79.599998;1005.890015
12/02/2016;93.989998;507.079987;108.629997;11.950000;128.070007;25.110001;85.430000;102.010002;682.400024;116.320000;28.639999;101.820000;57.490002;84.889999;49.029999;50.500000;29.360001;80.989998;36.470001;111.820000;70.419998;50.110001;47.310001;66.180000;81.029999;1025.630005
16/02/2016;96.639999;521.099976;112.599998;12.250000;128.559998;25.840000;84.809998;101.610001;691.000000;119.430000;28.780001;102.320000;58.349998;86.180000;49.779999;51.090000;29.809999;81.470001;36.650002;115.150002;71.099998;50.240002;48.240002;65.900002;81.220001;1043.349976
17/02/2016;98.120003;534.099976;116.339996;12.560000;130.259995;26.459999;88.309998;105.199997;708.400024;121.209999;29.469999;102.500000;58.770000;87.209999;50.599998;52.419998;29.629999;82.449997;36.639999;118.300003;72.029999;50.320000;48.130001;66.110001;82.000000;1061.050049
18/02/2016;96.260002;525.000000;117.570000;12.240000;130.860001;26.430000;86.730003;103.470001;697.349976;119.970001;29.420000;104.239998;57.810001;86.040001;50.320000;52.189999;29.549999;81.980003;36.990002;117.449997;71.239998;50.939999;47.730000;64.120003;82.449997;1056.229980
19/02/2016;96.040001;534.900024;115.160004;12.130000;131.050003;26.549999;86.500000;104.570000;700.909973;121.690002;28.709999;104.160004;57.820000;86.790001;50.119999;51.820000;29.490000;81.790001;36.570000;117.680000;71.529999;50.860001;48.090000;64.660004;82.500000;1056.219971
22/02/2016;96.879997;559.500000;117.389999;12.540000;131.990005;26.629999;88.820000;107.160004;706.460022;122.849998;29.350000;104.750000;58.570000;87.820000;50.770000;52.650002;30.049999;82.129997;36.860001;121.269997;73.059998;51.070000;49.189999;65.629997;82.389999;1071.680054
23/02/2016;94.690002;552.940002;116.900002;12.160000;130.740005;26.120001;84.910004;105.459999;695.849976;124.529999;28.799999;104.080002;56.119999;86.209999;50.540001;51.180000;29.959999;81.809998;36.740002;121.150002;72.150002;50.630001;48.099998;66.480003;81.230003;1058.640015
24/02/2016;96.099998;554.039978;115.589996;12.130000;131.029999;26.320000;85.269997;106.879997;699.559998;125.610001;29.190001;104.959999;56.139999;86.419998;50.560001;51.360001;30.020000;81.559998;37.099998;120.199997;71.849998;50.820000;47.610001;67.120003;81.519997;1063.550049
25/02/2016;96.760002;555.150024;116.820000;12.320000;132.309998;26.600000;85.300003;108.070000;705.750000;126.860001;29.620001;106.379997;57.009998;87.419998;51.000000;52.099998;30.590000;82.339996;37.369999;121.199997;73.269997;51.110001;47.750000;68.040001;82.010002;1075.750000
26/02/2016;96.910004;555.229980;118.160004;12.700000;131.919998;26.410000;84.349998;107.919998;705.070007;126.260002;29.799999;105.779999;57.540001;87.570000;50.639999;51.299999;30.230000;81.099998;37.130001;121.330002;72.730003;51.020000;48.070000;66.510002;81.750000;1074.709961
29/02/2016;96.690002;552.520020;118.180000;12.520000;134.169998;26.180000;83.440002;106.919998;697.770020;124.120003;29.590000;105.209999;56.299999;86.919998;50.209999;50.880001;29.670000;80.290001;36.950001;119.099998;72.389999;50.730000;46.919998;66.339996;80.150002;1066.579956
01/03/2016;100.529999;579.039978;119.959999;13.190000;136.940002;26.830000;86.129997;109.820000;718.809998;125.699997;30.370001;107.220001;59.200001;90.099998;51.750000;52.580002;30.040001;81.230003;37.389999;121.669998;74.639999;51.459999;48.720001;66.459999;81.279999;1091.780029
02/03/2016;100.750000;580.210022;119.650002;13.410000;136.729996;26.900000;87.139999;109.949997;718.849976;125.589996;30.540001;107.040001;59.759998;89.889999;52.270000;52.950001;29.980000;82.550003;37.689999;121.269997;74.300003;52.119999;49.570000;66.209999;82.699997;1096.810059
03/03/2016;101.500000;577.489990;119.610001;13.500000;136.839996;26.870001;87.529999;109.580002;712.419983;126.800003;30.580000;106.650002;59.959999;89.739998;52.099998;52.349998;29.889999;82.839996;37.990002;121.820000;73.910004;51.889999;49.770000;66.139999;82.400002;1101.589966
04/03/2016;103.010002;575.140015;121.070000;13.540000;137.970001;26.799999;87.930000;108.389999;710.890015;125.559998;30.629999;106.500000;60.049999;90.050003;52.080002;52.029999;29.709999;83.489998;37.930000;121.800003;73.900002;51.810001;50.110001;66.779999;82.290001;1105.569946
07/03/2016;101.870003;562.799988;122.900002;13.530000;138.720001;27.139999;90.669998;105.730003;695.159973;126.169998;30.940001;106.739998;59.939999;88.300003;52.639999;51.029999;29.790001;83.099998;38.130001;121.760002;71.940002;52.209999;50.070000;67.889999;84.459999;1107.030029
08/03/2016;101.029999;560.260010;122.349998;13.060000;137.800003;27.049999;88.739998;105.930000;693.969971;126.720001;30.559999;106.220001;58.779999;86.849998;52.450001;51.650002;29.360001;83.059998;38.090000;121.660004;70.620003;52.459999;49.049999;68.040001;82.629997;1093.489990
09/03/2016;101.120003;559.469971;122.860001;13.140000;139.130005;27.610001;92.820000;107.510002;705.239990;126.029999;30.870001;106.839996;59.119999;87.180000;52.360001;52.840000;29.740000;82.959999;37.980000;121.099998;70.680000;52.340000;48.790001;67.529999;82.400002;1099.000000
10/03/2016;101.169998;558.929993;122.940002;13.270000;138.619995;27.379999;93.940002;107.320000;712.820007;125.889999;31.250000;107.139999;58.610001;86.889999;53.040001;52.049999;29.590000;82.279999;38.310001;122.089996;70.220001;52.320000;48.509998;67.410004;82.180000;1098.680054
11/03/2016;102.260002;569.609985;124.629997;13.790000;140.649994;27.860001;94.580002;109.410004;726.820007;128.460007;31.760000;107.709999;59.340000;88.580002;53.200001;53.070000;30.500000;81.750000;38.360001;125.099998;71.629997;52.529999;50.070000;67.169998;82.190002;1117.260010
14/03/2016;102.519997;573.369995;126.339996;13.640000;139.720001;27.700001;94.260002;109.889999;730.489990;128.839996;31.430000;107.660004;59.119999;88.870003;53.080002;53.169998;30.100000;81.169998;38.320000;125.220001;71.489998;52.540001;49.880001;67.360001;82.410004;1115.650024
15/03/2016;104.580002;577.020020;126.360001;13.570000;140.399994;27.660000;94.269997;110.669998;728.330017;129.710007;31.650000;107.760002;59.200001;89.360001;52.419998;53.590000;29.540001;81.309998;38.520000;124.849998;71.910004;52.669998;49.980000;68.089996;82.820000;1112.729980
16/03/2016;105.970001;574.270020;127.570000;13.310000;139.830002;27.879999;95.400002;112.180000;736.090027;130.449997;31.690001;107.410004;58.919998;90.010002;51.939999;54.349998;29.040001;81.339996;38.770000;124.900002;72.370003;53.209999;49.540001;67.989998;82.870003;1119.589966
17/03/2016;105.800003;559.440002;130.699997;13.400000;142.399994;28.190001;96.889999;111.019997;737.780029;130.880005;31.980000;106.739998;58.750000;91.410004;51.529999;54.660000;29.340000;82.750000;39.119999;124.529999;73.139999;53.630001;49.730000;67.449997;84.099998;1127.349976
18/03/2016;105.919998;552.080017;133.960007;13.790000;142.160004;28.330000;97.690002;111.449997;737.599976;131.350006;32.680000;107.500000;60.480000;92.309998;52.250000;53.490002;29.450001;83.150002;38.560001;126.720001;73.779999;53.240002;50.540001;66.949997;84.199997;1132.410034
21/03/2016;105.910004;553.979980;135.860001;13.840000;142.130005;28.190001;96.440002;111.849998;742.090027;131.009995;32.340000;107.279999;60.459999;92.349998;52.799999;53.860001;30.070000;83.320000;38.919998;126.739998;73.769997;53.439999;50.669998;67.970001;83.620003;1133.650024
22/03/2016;106.720001;560.479980;135.119995;13.760000;142.179993;28.280001;95.500000;112.250000;740.750000;130.589996;32.320000;107.379997;60.240002;91.760002;53.029999;54.070000;30.379999;82.739998;38.630001;128.020004;72.959999;53.209999;50.369999;67.870003;84.120003;1132.979980
23/03/2016;106.129997;569.630005;132.860001;13.620000;140.960007;27.830000;93.589996;112.540001;738.059998;130.220001;32.000000;108.500000;59.939999;92.129997;53.080002;53.970001;30.190001;82.820000;38.540001;129.789993;73.910004;52.910000;49.759998;67.459999;83.750000;1124.719971
24/03/2016;105.669998;582.950012;132.119995;13.680000;140.110001;27.959999;94.849998;113.050003;735.299988;130.460007;31.879999;108.309998;59.480000;91.910004;53.070000;54.209999;30.080000;82.889999;38.880001;128.589996;74.139999;53.560001;48.900002;68.000000;83.980003;1124.489990
28/03/2016;105.190002;579.869995;131.289993;13.620000;141.289993;27.900000;94.680000;113.690002;733.530029;131.080002;31.900000;108.230003;59.400002;91.239998;52.830002;53.540001;29.780001;82.620003;39.070000;128.919998;74.080002;53.400002;48.700001;68.120003;84.220001;1125.199951
29/03/2016;107.680000;593.859985;130.880005;13.420000;141.899994;28.100000;95.320000;116.139999;744.770020;132.470001;32.380001;109.139999;59.029999;92.779999;53.320000;54.709999;30.049999;82.800003;39.450001;129.830002;75.379997;54.049999;48.049999;68.029999;84.529999;1135.770020
30/03/2016;109.559998;598.690002;128.580002;13.480000;142.460007;28.459999;95.250000;114.699997;750.530029;133.419998;32.709999;108.980003;59.709999;93.809998;53.220001;55.049999;30.070000;82.680000;39.369999;129.679993;76.779999;54.040001;48.650002;68.800003;84.519997;1140.420044
31/03/2016;108.989998;593.640015;126.940002;13.520000;141.880005;28.469999;95.400002;114.099998;744.950012;133.429993;32.349998;108.199997;59.220001;94.500000;52.910000;55.230000;29.639999;82.309998;39.169998;128.899994;76.480003;54.080002;48.360001;68.489998;83.589996;1138.839966
01/04/2016;109.989998;598.500000;126.959999;13.560000;143.789993;28.690001;94.260002;116.059998;749.909973;134.850006;32.450001;109.190002;59.869999;95.870003;53.700001;55.570000;30.040001;83.529999;39.049999;129.919998;77.589996;54.009998;48.450001;69.059998;82.959999;1145.770020
04/04/2016;111.120003;593.190002;126.339996;13.510000;143.220001;28.139999;93.430000;112.550003;745.289978;134.850006;32.000000;108.589996;59.200001;95.050003;54.400002;55.430000;30.719999;83.209999;39.360001;129.490005;77.830002;54.419998;48.500000;69.099998;83.160004;1141.670044
05/04/2016;109.809998;586.140015;127.029999;13.190000;141.199997;27.580000;92.669998;112.220001;737.799988;134.580002;31.900000;108.949997;58.360001;94.349998;54.240002;54.560001;31.360001;83.160004;39.189999;127.040001;76.970001;54.090000;47.509998;68.639999;82.209999;1130.300049
06/04/2016;110.959999;602.080017;127.930000;13.270000;141.699997;28.000000;94.839996;113.709999;745.690002;135.440002;32.080002;109.419998;58.810001;94.750000;55.630001;55.119999;32.930000;83.809998;38.639999;128.029999;78.209999;53.520000;48.080002;69.040001;83.309998;1142.369995
07/04/2016;108.540001;591.429993;127.000000;12.850000;140.809998;27.600000;94.790001;113.639999;740.280029;133.869995;31.549999;109.269997;57.320000;93.510002;55.419998;54.459999;32.759998;83.239998;38.590000;126.870003;77.580002;52.000000;46.930000;68.220001;82.370003;1128.660034
08/04/2016;108.660004;594.599976;127.879997;12.880000;141.059998;27.690001;96.330002;110.629997;739.150024;133.619995;31.629999;109.099998;57.740002;93.790001;55.360001;54.419998;32.500000;83.199997;38.500000;125.680000;78.029999;52.180000;47.070000;68.059998;83.209999;1132.079956
11/04/2016;109.019997;595.929993;127.910004;12.970000;140.990005;27.620001;95.239998;108.989998;736.099976;133.009995;31.670000;108.970001;58.200001;93.470001;55.049999;54.310001;31.889999;82.730003;38.389999;126.330002;77.820000;51.610001;47.029999;67.400002;83.320000;1128.930054
12/04/2016;110.440002;603.169983;129.470001;13.270000;142.399994;27.639999;97.510002;110.610001;743.090027;134.380005;31.860001;109.599998;59.279999;93.860001;55.340000;54.650002;31.959999;82.830002;38.669998;126.800003;78.519997;51.950001;47.770000;68.800003;84.349998;1139.729980
13/04/2016;112.040001;614.820007;131.139999;13.790000;144.039993;28.230000;97.599998;110.510002;751.719971;133.839996;32.130001;109.870003;61.790001;95.750000;55.959999;55.349998;32.540001;82.459999;38.250000;127.760002;79.709999;51.290001;49.029999;69.150002;84.830002;1152.119995
14/04/2016;112.099998;620.750000;130.850006;14.140000;143.720001;28.250000;97.980003;110.839996;753.200012;134.369995;31.799999;109.839996;62.590000;96.169998;56.450001;55.360001;32.650002;82.010002;38.419998;127.980003;80.330002;51.360001;48.790001;68.800003;85.430000;1152.040039
15/04/2016;109.849998;625.890015;131.130005;14.000000;143.449997;27.900000;97.230003;109.639999;759.000000;135.009995;31.459999;110.180000;61.869999;96.680000;56.139999;55.650002;32.500000;82.300003;38.480000;127.330002;80.080002;51.349998;48.250000;69.059998;84.970001;1151.310059
18/04/2016;107.480003;635.349976;131.970001;14.170000;144.380005;28.190001;98.699997;110.449997;766.609985;136.800003;31.650000;110.930000;62.270000;97.669998;56.509998;56.459999;32.610001;82.830002;38.650002;127.809998;81.449997;51.730000;48.840000;69.860001;85.779999;1158.500000
19/04/2016;106.910004;627.900024;132.679993;14.450000;145.949997;28.330000;100.500000;112.290001;753.929993;135.440002;31.600000;112.680000;63.320000;97.239998;56.860001;56.389999;32.889999;83.279999;38.919998;130.500000;80.750000;52.080002;49.880001;69.769997;86.209999;1162.209961
20/04/2016;107.129997;632.989990;130.570007;14.930000;146.089996;28.440001;101.690002;112.419998;752.669983;135.190002;32.000000;113.580002;64.239998;97.900002;56.580002;55.590000;33.230000;81.550003;38.720001;133.929993;81.150002;51.750000;50.450001;69.209999;86.800003;1163.229980
21/04/2016;105.970001;631.000000;130.740005;14.900000;144.860001;28.240000;101.400002;113.440002;759.140015;134.600006;31.969999;113.570000;63.599998;97.540001;56.599998;55.779999;33.240002;80.800003;37.860001;132.960007;80.790001;50.029999;50.049999;68.470001;86.790001;1157.209961
22/04/2016;105.680000;620.500000;131.050003;15.110000;146.110001;28.150000;102.010002;110.559998;718.770020;135.660004;31.639999;113.320000;63.970001;97.449997;56.740002;51.779999;33.270000;80.949997;38.070000;134.130005;79.110001;50.549999;50.619999;68.720001;87.529999;1158.140015
25/04/2016;105.080002;626.200012;130.750000;14.960000;146.179993;28.230000;101.510002;110.099998;723.150024;135.649994;31.389999;113.510002;63.599998;96.980003;56.220001;52.110001;33.209999;81.410004;38.209999;133.779999;78.139999;50.759998;50.509998;69.470001;87.330002;1155.689941
26/04/2016;104.349998;616.880005;133.240005;15.090000;147.020004;28.450001;102.290001;108.760002;708.140015;135.339996;31.400000;112.910004;63.930000;97.269997;56.040001;51.439999;33.049999;79.550003;38.090000;134.240005;78.529999;50.439999;50.919998;69.300003;87.629997;1158.449951
27/04/2016;97.820000;606.570007;137.080002;15.020000;147.600006;28.639999;103.849998;108.889999;705.840027;135.750000;31.750000;112.769997;64.110001;98.379997;56.310001;50.939999;33.000000;79.889999;38.720001;132.800003;78.760002;51.689999;50.930000;69.419998;88.459999;1160.520020
28/04/2016;94.830002;602.000000;134.800003;14.790000;146.070007;27.959999;102.400002;116.730003;691.020020;132.729996;31.110001;112.480003;63.599998;97.180000;55.740002;49.900002;32.910000;79.760002;38.639999;132.070007;77.680000;51.020000;50.410000;68.910004;88.029999;1149.569946
29/04/2016;93.739998;659.590027;134.800003;14.560000;145.479996;27.490000;102.180000;117.580002;693.010010;133.889999;30.280001;112.080002;63.200001;96.989998;54.840000;49.869999;32.709999;80.120003;38.820000;131.679993;77.239998;50.939999;49.980000;66.870003;88.400002;1143.760010
02/05/2016;93.639999;683.849976;134.009995;14.770000;146.889999;27.370001;103.309998;118.570000;698.210022;136.050003;30.610001;112.750000;63.790001;97.769997;55.299999;50.610001;32.799999;80.970001;39.099998;132.100006;78.459999;51.320000;50.590000;67.589996;89.129997;1152.660034
03/05/2016;95.180000;671.320007;132.490005;14.360000;144.830002;26.860001;101.320000;117.430000;692.359985;134.539993;30.360001;112.690002;62.560001;96.449997;55.080002;49.779999;33.700001;81.099998;38.910000;132.460007;77.190002;50.680000;50.000000;67.000000;88.110001;1141.900024
04/05/2016;94.190002;670.900024;130.889999;14.130000;144.240005;26.440001;100.589996;118.059998;695.700012;135.160004;29.850000;112.220001;61.570000;96.250000;54.810001;49.869999;33.400002;81.599998;38.880001;132.029999;77.070000;50.840000;48.939999;67.190002;87.940002;1135.040039
05/05/2016;93.239998;659.090027;132.080002;14.050000;143.880005;26.209999;101.419998;117.809998;701.429993;134.669998;29.900000;112.879997;61.240002;96.190002;54.090000;49.939999;33.570000;81.300003;38.740002;132.309998;77.360001;50.840000;48.959999;67.209999;88.040001;1134.449951
06/05/2016;92.720001;673.950012;133.259995;14.110000;144.619995;26.530001;101.860001;119.489998;711.119995;135.699997;30.040001;112.739998;61.599998;96.680000;53.599998;50.389999;33.580002;82.129997;38.990002;132.039993;77.720001;51.119999;49.020000;68.250000;88.510002;1138.150024
